112.00000000	4.54000000	-0.07992322	0.06880967
113.00000000	4.56000000	-0.08121771	0.06063993
114.00000000	4.58000000	-0.08235253	0.05284203
115.00000000	4.60000000	-0.08333762	0.04566618
116.00000000	4.62000000	-0.08418731	0.03930330
117.00000000	4.64000000	-0.08491859	0.03382454
118.00000000	4.66000000	-0.08554834	0.02915020
119.00000000	4.68000000	-0.08609077	0.02509310
120.00000000	4.70000000	-0.08655601	0.02143123
121.00000000	4.72000000	-0.08695014	0.01798166
122.00000000	4.74000000	-0.08727669	0.01467301
123.00000000	4.76000000	-0.08753925	0.01158357
124.00000000	4.78000000	-0.08774401	0.00889213
125.00000000	4.80000000	-0.08790088	0.00679438
126.00000000	4.82000000	-0.08802300	0.00541801
127.00000000	4.84000000	-0.08812457	0.00473944
128.00000000	4.86000000	-0.08821739	0.00454222
129.00000000	4.88000000	-0.08830763	0.00448153
130.00000000	4.90000000	-0.08839435	0.00419039
131.00000000	4.92000000	-0.08847013	0.00338742
132.00000000	4.94000000	-0.08852383	0.00198272
133.00000000	4.96000000	-0.08854497	0.00013172
134.00000000	4.98000000	-0.08852786	-0.00184293
135.00000000	5.00000000	-0.08847362	-0.00358126
136.00000000	5.02000000	-0.08838962	-0.00481804
137.00000000	5.04000000	-0.08828632	-0.00551237
138.00000000	5.06000000	-0.08817205	-0.00591489
139.00000000	5.08000000	-0.08804813	-0.00647662
140.00000000	5.10000000	-0.08790641	-0.00769545
141.00000000	5.12000000	-0.08772986	-0.00996020
142.00000000	5.14000000	-0.08749628	-0.01339737
143.00000000	5.16000000	-0.08718443	-0.01778761
144.00000000	5.18000000	-0.08677996	-0.02265914
145.00000000	5.20000000	-0.08627886	-0.02745089
146.00000000	5.22000000	-0.08568757	-0.03167828
147.00000000	5.24000000	-0.08501982	-0.03509649
148.00000000	5.26000000	-0.08429090	-0.03779588
149.00000000	5.28000000	-0.08351168	-0.04012563
150.00000000	5.30000000	-0.08268493	-0.04254954
151.00000000	5.32000000	-0.08180444	-0.04549929
152.00000000	5.34000000	-0.08085715	-0.04922969
153.00000000	5.36000000	-0.07982760	-0.05372577
154.00000000	5.38000000	-0.07870293	-0.05874152
155.00000000	5.40000000	-0.07747661	-0.06389045
156.00000000	5.42000000	-0.07615032	-0.06873819
157.00000000	5.44000000	-0.07473400	-0.07289428
158.00000000	5.46000000	-0.07324422	-0.07608350
159.00000000	5.48000000	-0.07170173	-0.07816535
160.00000000	5.50000000	-0.07012875	-0.07913305
161.00000000	5.52000000	-0.06854630	-0.07911171
162.00000000	5.54000000	-0.06697162	-0.07835590
163.00000000	5.56000000	-0.06541578	-0.07722836
164.00000000	5.58000000	-0.06388218	-0.07613125
165.00000000	5.60000000	-0.06236668	-0.07541867
166.00000000	5.62000000	-0.06085941	-0.07530841
167.00000000	5.64000000	-0.05934837	-0.07579563
168.00000000	5.66000000	-0.05782426	-0.07661588
169.00000000	5.68000000	-0.05628477	-0.07733327
170.00000000	5.70000000	-0.05473665	-0.07747795
171.00000000	5.72000000	-0.05319502	-0.07668558
172.00000000	5.74000000	-0.05167982	-0.07483424
173.00000000	5.76000000	-0.05021029	-0.07211889
174.00000000	5.78000000	-0.04879943	-0.06896677
175.00000000	5.80000000	-0.04745086	-0.06589025
176.00000000	5.82000000	-0.04615859	-0.06333729
177.00000000	5.84000000	-0.04490977	-0.06154420
178.00000000	5.86000000	-0.04368983	-0.06044974
179.00000000	5.88000000	-0.04248769	-0.05976480
180.00000000	5.90000000	-0.04129901	-0.05910340
181.00000000	5.92000000	-0.04012681	-0.05811604
182.00000000	5.94000000	-0.03897944	-0.05662094
183.00000000	5.96000000	-0.03786642	-0.05468146
184.00000000	5.98000000	-0.03679414	-0.05254669
185.00000000	6.00000000	-0.03576329	-0.05053821
186.00000000	6.02000000	-0.03476856	-0.04893470
187.00000000	6.04000000	-0.03380062	-0.04785856
188.00000000	6.06000000	-0.03284992	-0.04721225
189.00000000	6.08000000	-0.03191038	-0.04674127
190.00000000	6.10000000	-0.03098150	-0.04614682
191.00000000	6.12000000	-0.03006803	-0.04520045
192.00000000	6.14000000	-0.02917746	-0.04385668
193.00000000	6.16000000	-0.02831576	-0.04231261
194.00000000	6.18000000	-0.02748331	-0.04093294
195.00000000	6.20000000	-0.02667276	-0.04012201
196.00000000	6.22000000	-0.02586960	-0.04019382
197.00000000	6.24000000	-0.02505522	-0.04124423
198.00000000	6.26000000	-0.02421197	-0.04308042
199.00000000	6.28000000	-0.02332821	-0.04529577
200.00000000	6.30000000	-0.02240123	-0.04740197
201.00000000	6.32000000	-0.02143758	-0.04896332
202.00000000	6.34000000	-0.02045066	-0.04972910
203.00000000	6.36000000	-0.01945623	-0.04971396
204.00000000	6.38000000	-0.01846762	-0.04914652
205.00000000	6.40000000	-0.01749250	-0.04836605
206.00000000	6.42000000	-0.01653166	-0.04771717
207.00000000	6.44000000	-0.01558003	-0.04744587
208.00000000	6.46000000	-0.01462927	-0.04763068
209.00000000	6.48000000	-0.01367093	-0.04820312
210.00000000	6.50000000	-0.01269887	-0.04900317
211.00000000	6.52000000	-0.01171047	-0.04983623
212.00000000	6.54000000	-0.01070682	-0.05052941
213.00000000	6.56000000	-0.00969179	-0.05097306
214.00000000	6.58000000	-0.00867081	-0.05112478
215.00000000	6.60000000	-0.00764958	-0.05099857
216.00000000	6.62000000	-0.00663306	-0.05065344
217.00000000	6.64000000	-0.00562471	-0.05018195
218.00000000	6.66000000	-0.00462593	-0.04969575
219.00000000	6.68000000	-0.00363593	-0.04930379
220.00000000	6.70000000	-0.00265202	-0.04908749
221.00000000	6.72000000	-0.00167039	-0.04907596
222.00000000	6.74000000	-0.00068741	-0.04922172
223.00000000	6.76000000	0.00029874	-0.04939355
224.00000000	6.78000000	0.00128680	-0.04941245
225.00000000	6.80000000	0.00227197	-0.04910470
226.00000000	6.82000000	0.00324658	-0.04835554
227.00000000	6.84000000	0.00420175	-0.04716173
228.00000000	6.86000000	0.00512993	-0.04565589
229.00000000	6.88000000	0.00602707	-0.04405892
230.00000000	6.90000000	0.00689371	-0.04260423
231.00000000	6.92000000	0.00773436	-0.04146076
232.00000000	6.94000000	0.00855554	-0.04065758
233.00000000	6.96000000	0.00936257	-0.04004590
234.00000000	6.98000000	0.01015660	-0.03935636
235.00000000	7.00000000	0.01093310	-0.03829393
236.00000000	7.02000000	0.01168238	-0.03663411
237.00000000	7.04000000	0.01239190	-0.03431756
238.00000000	7.06000000	0.01305007	-0.03150024
239.00000000	7.08000000	0.01364999	-0.02849092
240.00000000	7.10000000	0.01419134	-0.02564429
241.00000000	7.12000000	0.01468031	-0.02325239
242.00000000	7.14000000	0.01512721	-0.02143778
243.00000000	7.16000000	0.01554252	-0.02009402
244.00000000	7.18000000	0.01593293	-0.01894602
245.00000000	7.20000000	0.01629896	-0.01765756
246.00000000	7.22000000	0.01663494	-0.01594069
247.00000000	7.24000000	0.01693098	-0.01366336
248.00000000	7.26000000	0.01717674	-0.01091181
249.00000000	7.28000000	0.01736523	-0.00793806
250.00000000	7.30000000	0.01749524	-0.00506213
251.00000000	7.32000000	0.01757158	-0.00257258
252.00000000	7.34000000	0.01760359	-0.00062847
253.00000000	7.36000000	0.01760189	0.00079877
254.00000000	7.38000000	0.01757508	0.00188265
255.00000000	7.40000000	0.01752766	0.00285905
256.00000000	7.42000000	0.01745965	0.00394222
257.00000000	7.44000000	0.01736780	0.00524201
258.00000000	7.46000000	0.01724824	0.00671457
259.00000000	7.48000000	0.01709911	0.00819807
260.00000000	7.50000000	0.01692231	0.00948189
261.00000000	7.52000000	0.01672372	0.01037707
262.00000000	7.54000000	0.01651209	0.01078580
263.00000000	7.56000000	0.01629680	0.01074354
264.00000000	7.58000000	0.01608544	0.01039221
265.00000000	7.60000000	0.01588226	0.00992603
266.00000000	7.62000000	0.01568764	0.00953640
267.00000000	7.64000000	0.01549870	0.00935743
268.00000000	7.66000000	0.01531083	0.00942932
269.00000000	7.68000000	0.01511947	0.00970717
270.00000000	7.70000000	0.01492152	0.01008759
271.00000000	7.72000000	0.01471628	0.01043605
272.00000000	7.74000000	0.01450578	0.01061414
273.00000000	7.76000000	0.01429459	0.01050443
274.00000000	7.78000000	0.01408926	0.01002944
275.00000000	7.80000000	0.01389728	0.00916822
276.00000000	7.82000000	0.01372587	0.00797289
277.00000000	7.84000000	0.01358030	0.00658437
278.00000000	7.86000000	0.01346217	0.00522865
279.00000000	7.88000000	0.01336824	0.00416367
280.00000000	7.90000000	0.01329054	0.00360661
281.00000000	7.92000000	0.01321787	0.00366056
282.00000000	7.94000000	0.01313883	0.00424277
283.00000000	7.96000000	0.01304583	0.00505812
284.00000000	7.98000000	0.01293838	0.00568693
285.00000000	8.00000000	0.01282433	0.00571778
286.00000000	8.02000000	0.01271833	0.00488220
287.00000000	8.04000000	0.01263764	0.00318655
288.00000000	8.06000000	0.01259603	0.00097492
289.00000000	8.08000000	0.01259811	-0.00118362
290.00000000	8.10000000	0.01263672	-0.00267675
291.00000000	8.12000000	0.01269382	-0.00303339
292.00000000	8.14000000	0.01274520	-0.00210492
293.00000000	8.16000000	0.01276787	-0.00016227
294.00000000	8.18000000	0.01274729	0.00222053
295.00000000	8.20000000	0.01268142	0.00436697
296.00000000	8.22000000	0.01258073	0.00570186
297.00000000	8.24000000	0.01246419	0.00595187
298.00000000	8.26000000	0.01235206	0.00526118
299.00000000	8.28000000	0.01225853	0.00409141
300.00000000	8.30000000	0.01218725	0.00303665
301.00000000	8.32000000	0.01213054	0.00263519
302.00000000	8.34000000	0.01207234	0.00318406
303.00000000	8.36000000	0.01199423	0.00462700
304.00000000	8.38000000	0.01188168	0.00662848
305.00000000	8.40000000	0.01172818	0.00872118
306.00000000	8.42000000	0.01153641	0.01045622
307.00000000	8.44000000	0.01131633	0.01155129
308.00000000	8.46000000	0.01108099	0.01198309
309.00000000	8.48000000	0.01084177	0.01193851
310.00000000	8.50000000	0.01060529	0.01171014
311.00000000	8.52000000	0.01037229	0.01158963
312.00000000	8.54000000	0.01013877	0.01176255
313.00000000	8.56000000	0.00989872	0.01224153
314.00000000	8.58000000	0.00964734	0.01289683
315.00000000	8.60000000	0.00938312	0.01352507
316.00000000	8.62000000	0.00910868	0.01391956
317.00000000	8.64000000	0.00883008	0.01393968
318.00000000	8.66000000	0.00855513	0.01355580
319.00000000	8.68000000	0.00829125	0.01283217
320.00000000	8.70000000	0.00804407	0.01188552
321.00000000	8.72000000	0.00781679	0.01084254
322.00000000	8.74000000	0.00761039	0.00979807
323.00000000	8.76000000	0.00742453	0.00878772
324.00000000	8.78000000	0.00725868	0.00779728
325.00000000	8.80000000	0.00711284	0.00678672
326.00000000	8.82000000	0.00698782	0.00571463
327.00000000	8.84000000	0.00688505	0.00456244
328.00000000	8.86000000	0.00680593	0.00335029
329.00000000	8.88000000	0.00675110	0.00213189
330.00000000	8.90000000	0.00671997	0.00098105
331.00000000	8.92000000	0.00671038	-0.00002205
332.00000000	8.94000000	0.00671865	-0.00080456
333.00000000	8.96000000	0.00673981	-0.00131176
334.00000000	8.98000000	0.00676804	-0.00151075
335.00000000	9.00000000	0.00679706	-0.00139123
336.00000000	9.02000000	0.00682063	-0.00096629
337.00000000	9.04000000	0.00683303	-0.00027298
338.00000000	9.06000000	0.00682946	0.00062957
339.00000000	9.08000000	0.00680648	0.00166843
340.00000000	9.10000000	0.00676212	0.00276777
341.00000000	9.12000000	0.00669584	0.00385971
342.00000000	9.14000000	0.00660830	0.00489517
343.00000000	9.16000000	0.00650084	0.00585019
344.00000000	9.18000000	0.00637513	0.00672133
345.00000000	9.20000000	0.00623275	0.00751658
346.00000000	9.22000000	0.00607512	0.00824619
347.00000000	9.24000000	0.00590352	0.00891363
348.00000000	9.26000000	0.00571929	0.00950996
349.00000000	9.28000000	0.00552401	0.01001730
350.00000000	9.30000000	0.00531968	0.01041568
351.00000000	9.32000000	0.00510863	0.01069005
352.00000000	9.34000000	0.00489335	0.01083721
353.00000000	9.36000000	0.00467629	0.01086906
354.00000000	9.38000000	0.00445953	0.01080654
355.00000000	9.40000000	0.00424477	0.01067004
356.00000000	9.42000000	0.00403337	0.01046963
357.00000000	9.44000000	0.00382672	0.01019549
358.00000000	9.46000000	0.00362660	0.00981621
359.00000000	9.48000000	0.00343548	0.00929653
360.00000000	9.50000000	0.00325628	0.00862281
361.00000000	9.52000000	0.00309177	0.00782882
362.00000000	9.54000000	0.00294327	0.00702073
363.00000000	9.56000000	0.00280924	0.00638214
364.00000000	9.58000000	0.00268414	0.00612823
365.00000000	9.60000000	0.00255846	0.00643999
366.00000000	9.62000000	0.00242008	0.00739763
367.00000000	9.64000000	0.00225695	0.00891547
368.00000000	9.66000000	0.00206064	0.01071596
369.00000000	9.68000000	0.00182945	0.01240281
370.00000000	9.70000000	0.00156969	0.01357318
371.00000000	9.72000000	0.00129464	0.01393135
372.00000000	9.74000000	0.00102133	0.01340030
373.00000000	9.76000000	0.00076556	0.01217610
374.00000000	9.78000000	0.00053742	0.01063777
375.00000000	9.80000000	0.00033905	0.00919995
376.00000000	9.82000000	0.00016541	0.00816351
377.00000000	9.84000000	0.00000808	0.00756921
378.00000000	9.86000000	-0.00013894	0.00713315
379.00000000	9.88000000	-0.00027417	0.00638982
380.00000000	9.90000000	-0.00038724	0.00491682
381.00000000	9.92000000	-0.00046203	0.00256275
382.00000000	9.94000000	-0.00048430	-0.00033619
383.00000000	9.96000000	-0.00045059	-0.00303465
384.00000000	9.98000000	-0.00036819	-0.00520541
385.00000000	10.00000000	-0.00023552	-0.00806158
386.00000000	10.02000000	-0.00000000	-0.01549021
