0.000000e+00	-3.761174e-03
5.000000e-02	-1.629260e+02
1.000000e-01	-6.360887e+01
1.500000e-01	1.046072e+02
2.000000e-01	1.340787e+02
2.500000e-01	1.174670e+02
3.000000e-01	4.824519e+01
3.500000e-01	3.693569e+01
4.000000e-01	-6.220340e+01
4.500000e-01	2.146627e+01
5.000000e-01	1.486994e+02
5.500000e-01	1.192908e+02
6.000000e-01	2.066771e+01
6.500000e-01	7.277688e+01
7.000000e-01	-1.084972e+02
7.500000e-01	2.631220e+01
8.000000e-01	4.975529e+01
8.500000e-01	1.284785e+02
9.000000e-01	3.081351e+02
9.500000e-01	1.041036e+03
